0.0010111546,0.0014988092,0.0010199539,0.34466827,0.00013240504,0.001309214,0.043215968,0.0083668465,0.00034415023,0.00057365326,0.0009731465,0.00059136533,0.0016465193,0.00015068284,0.0155159375,0.37449136,0.0009589369,0.052122705,0.0016754887,0.00046059178,0.0012415218,0.0044795317,0.0007392599,5.0134848e-05,0.017138466,0.00015714389,0.0054784357,0.00040796306,0.012561675,0.0019473933,0.10492107,0.00015034065
4.9526894e-05,0.0074586873,0.0012954236,0.26544586,5.2668336e-05,0.0014933879,0.0017246942,0.007102809,0.00082484307,3.20569e-05,0.00012610739,0.00020281078,0.0017512845,5.8758073e-05,0.009144189,0.014236675,0.0021120221,0.017294789,0.00040834138,0.0007030111,0.00035555894,0.0010513244,0.00074348255,5.341266e-05,0.0047218394,0.0001223659,0.0004991477,0.0006959684,0.013993294,0.00011174872,0.6459883,0.00014559679
4.00128e-06,0.48106328,0.00046059067,0.34907997,1.3115414e-05,0.0005294053,2.2380906e-05,0.005049415,0.0007079883,1.662246e-06,3.0773455e-05,0.0006210451,0.006656804,2.1170992e-05,0.0006920816,7.204307e-05,0.0010104403,0.049383856,5.233403e-05,0.00012844315,3.2283446e-05,0.00014923699,0.0031274527,3.789765e-05,0.044135805,4.90834e-05,5.3843083e-05,0.0009072073,0.019219989,1.6716389e-05,0.0366305,3.9209353e-05
4.7292076e-05,0.009136766,0.0013410512,0.26706526,6.094306e-05,0.0015586604,0.001510148,0.0072518704,0.0009063355,3.0642634e-05,0.00013241009,0.00020706229,0.001918714,6.412374e-05,0.008650525,0.01208958,0.0022307804,0.017091367,0.0003856811,0.0007756014,0.00037981773,0.0010073896,0.0007694259,6.0807735e-05,0.0046723373,0.00012824193,0.00045390046,0.000773108,0.014575685,0.00011595442,0.6444512,0.00015727837
0.00084219157,0.0012552424,0.0009965198,0.34002626,9.444064e-05,0.0012635826,0.04149888,0.008400355,0.0003010844,0.00047524803,0.0007437817,0.000529667,0.0014229553,0.000118113305,0.016009241,0.38154018,0.000931218,0.049159847,0.0016744068,0.00039948948,0.0010061528,0.0044477237,0.00065726356,3.878088e-05,0.015192026,0.00013862475,0.005311385,0.00036300052,0.012322138,0.0014851912,0.111226276,0.0001287585
0.0010359604,0.0015932351,0.0010050362,0.35535067,0.00013332945,0.0013022425,0.043215528,0.008309496,0.00034316047,0.0005865615,0.0009966146,0.00062175974,0.0017026715,0.00015312334,0.0153605435,0.36416703,0.0009340273,0.055590652,0.0016950882,0.00045235775,0.0012258323,0.0045383554,0.00077887886,5.0389463e-05,0.018840745,0.00015909862,0.005616095,0.00040508254,0.012537786,0.001993325,0.09915675,0.00014862015
4.853866e-06,0.44585294,0.00050653866,0.37962988,1.6617652e-05,0.0005551103,2.4695024e-05,0.0050610146,0.0008290198,1.8951393e-06,3.870838e-05,0.00067186897,0.007288139,2.5932268e-05,0.0006647527,8.34776e-05,0.0010185975,0.04843601,5.3297113e-05,0.00014339206,3.9931172e-05,0.00015042227,0.003345101,4.9233047e-05,0.044874705,5.429122e-05,5.7219004e-05,0.0010294492,0.020022893,2.1149803e-05,0.039402295,4.6642348e-05
4.4610547e-06,0.46188217,0.0004831734,0.36625418,1.5024318e-05,0.0005436266,2.3280329e-05,0.0050156536,0.0007739822,1.7841639e-06,3.5184712e-05,0.0006475648,0.007039115,2.3880115e-05,0.0006655779,7.687453e-05,0.0010022362,0.04870804,5.2515294e-05,0.0001356315,3.614983e-05,0.00014859799,0.0032599326,4.4284858e-05,0.044691652,5.1908617e-05,5.5421096e-05,0.0009698094,0.01953752,1.9102781e-05,0.03775827,4.3284253e-05
4.351177e-06,0.46033853,0.0005031018,0.37106964,1.6207647e-05,0.00054891396,2.1622594e-05,0.004950167,0.0008419004,1.6952332e-06,3.6185036e-05,0.000650123,0.0071859364,2.5269877e-05,0.000625081,7.3510964e-05,0.0010191461,0.045839265,4.9519353e-05,0.00014190759,3.8104703e-05,0.00014020164,0.0032619766,4.9203813e-05,0.04232308,5.3087206e-05,5.1778326e-05,0.0010320853,0.01976945,1.9454166e-05,0.039273463,4.6051675e-05
4.144973e-05,0.0085917795,0.0012827818,0.2608473,5.1554678e-05,0.0014803662,0.0013671851,0.00694161,0.0008535285,2.6805328e-05,0.00011492575,0.00019445772,0.0017869403,5.646256e-05,0.008329765,0.011131601,0.0021392575,0.016368719,0.00036289042,0.0007054775,0.00033190552,0.000943746,0.00074233284,5.4397675e-05,0.004491849,0.000119349206,0.0004234922,0.00071760785,0.013932873,9.837473e-05,0.65532583,0.00014332317
